Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End
67,Install Road Furniture,1.0,item,8210.0,8210.0,1.0,2520.95,2521.0,1.0,8210.0,1.0,2520.95,8210.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-09-01
67,Install Road Furniture,1.0,item,8210.0,8210.0,1.0,2520.95,2521.0,1.0,8210.0,1.0,2520.95,8210.0,2012-11-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-09-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,0.0,0.0,0.0,0.0,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,0.0,0.0,0.0,0.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,0.0,0.0,0.0,0.0,0.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,0.0,0.0,0.0,0.0,0.0,2012-03-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,985.0,14000.44212038017,985.0,13611.895,14000.44212038017,2012-04-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,985.0,14000.44212038017,985.0,13611.895,14000.44212038017,2012-05-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,3335.0,47402.512153774485,3335.0,46094.08,47402.512153774485,2012-06-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,,0.0,3335.0,46094.08,47402.512153774485,2012-07-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,3335.0,47402.512153774485,3335.0,46094.08,47402.512153774485,2012-08-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,3335.0,47402.512153774485,3335.0,46094.08,47402.512153774485,2012-09-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,3335.0,47402.512153774485,3335.0,46094.08,47402.512153774485,2012-10-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
68,Insitu Stabilisation,3335.0,m2,47402.512153774485,14.213646822720985,3335.0,46094.08,13.821289355322339,3335.0,47402.512153774485,3335.0,46094.08,47402.512153774485,2012-11-01,P024 - P06 Urban Road Reconstruction,2012-04-01,2012-08-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,250.0,11476.578138718172,250.0,3547.1,11476.578138718172,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,250.0,11476.578138718172,250.0,3547.1,11476.578138718172,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,250.0,11476.578138718172,250.0,3547.1,11476.578138718172,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,542.0,24881.221404740998,250.0,3711.73,11476.578138718172,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,618.0,28370.101158911322,618.0,24033.010000000002,28370.10115891132,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,1124.0,51598.69531167691,900.0,35554.82000000001,41315.68129938542,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,1180.0,54169.448814749776,618.0,39508.57000000001,28370.10115891132,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,1519.0,69731.68877085162,1100.0,44816.72,50496.94381035996,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,2278.0,104574.57999999999,1400.0,54736.04500000002,64268.83757682177,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,2278.0,104574.57999999999,1600.0,62825.15930000002,73450.1000877963,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,2278.0,104574.57999999999,1700.0,69605.63430000003,78040.73134328358,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,2278.0,104574.57999999999,2100.0,86079.58430000005,96403.25636523265,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
71,Place Kerb & Channel / Inverts,2278.0,m,104574.57999999999,45.90631255487269,2278.0,86929.58430000005,38.16066725197542,2278.0,104574.57999999999,2278.0,86929.58430000005,104574.57999999999,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-11-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,0.0,0.0,0.0,141.4,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,1.75,4001.4,1740.5972468916518,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
72,Form & Pour Headwalls,5.63,m3,5599.75,994.6269982238011,5.63,13301.4,2362.5222024866785,5.63,5599.75,5.63,13301.4,5599.75,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-01-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,0.0,0.0,0.0,0.0,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,0.0,0.0,0.0,360.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,120.0,1281.6975523185888,90.0,4660.0,961.2731642389416,2012-02-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,120.0,1281.6975523185888,100.0,5212.8,1068.0812935988238,2012-03-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,120.0,1281.6975523185888,120.0,6172.3,1281.6975523185886,2012-04-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,260.0,2777.011363356942,260.0,13640.675,2777.011363356942,2012-05-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,400.0,4272.325174395296,400.0,20798.850000000002,4272.325174395295,2012-06-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,750.0,8010.6097019911795,485.0,25310.230000000003,5180.194273954296,2012-07-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,1069.0,11417.789028571427,575.0,29815.230000000003,6141.467438193238,2012-08-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,1069.0,11417.789028571427,750.0,39114.5,8010.6097019911795,2012-09-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,1069.0,11417.789028571427,1069.0,55980.8,11417.789028571427,2012-10-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
73,Form & Place Footpath,1069.0,m2,11417.789028571427,10.68081293598824,1069.0,55980.8,52.367633302151546,1069.0,11417.789028571427,1069.0,55980.8,11417.789028571427,2012-11-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-10-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,90.0,900.0,90.0,2715.72,900.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,90.0,900.0,90.0,2715.72,900.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,120.0,1200.0,120.0,3652.495,1200.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,140.0,1400.0,140.0,4218.094999999999,1400.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,150.0,1500.0,150.0,4530.695,1500.0,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,150.0,1500.0,150.0,4530.695,1500.0,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,177.0,1770.0,156.0,4684.745000000001,1560.0,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,177.0,1770.0,160.0,4826.145,1600.0,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,248.0,2480.0,177.0,5321.045,1770.0,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,300.0,3000.0,248.0,7397.32,2480.0,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,300.0,3000.0,300.0,8705.77,3000.0,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,300.0,3000.0,300.0,8705.77,3000.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
75,Saw Cutting,300.0,m,3000.0,10.0,300.0,8705.77,29.02,300.0,3000.0,300.0,8705.77,3000.0,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,0.0,0.0,0.0,300.475,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,30.42,13488.019258311251,30.42,8879.990000000002,13488.019258311251,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,30.42,13488.019258311251,30.42,8879.990000000002,13488.019258311251,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,51.48,22825.878744834423,51.48,15528.440000000004,22825.87874483442,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,51.48,22825.878744834423,51.48,15528.440000000004,22825.87874483442,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,51.48,22825.878744834423,51.48,15528.440000000004,22825.87874483442,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,66.6,29529.982991569006,51.48,15528.440000000004,22825.87874483442,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,66.6,29529.982991569006,58.5,17758.585000000006,25938.49857367548,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,66.6,29529.982991569006,66.6,19882.54500000001,29529.982991569006,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,66.6,29529.982991569006,66.6,19984.00500000001,29529.982991569006,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,66.6,29529.982991569006,66.6,19984.00500000001,29529.982991569006,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
81,> 450,66.6,m,29529.982991569006,443.3931380115467,66.6,19984.00500000001,300.0600600600601,66.6,29529.982991569006,66.6,19984.00500000001,29529.982991569006,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-09-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,0.0,0.0,0.0,70.7,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,2.0,7695.789473684211,2.0,2064.225,7695.78947368421,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,2.0,7695.789473684211,2.0,2064.225,7695.78947368421,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,5.0,19239.473684210527,3.0,2970.5249999999996,11543.684210526315,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,6.0,23087.368421052633,6.0,5692.924999999998,23087.36842105263,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,12.0,46174.73684210527,11.0,9640.315,42326.84210526316,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,14.0,53870.52631578947,11.0,9640.315,42326.84210526316,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,19.0,73110.0,12.0,9923.115,46174.73684210526,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,19.0,73110.0,12.0,9923.115,46174.73684210526,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,19.0,73110.0,12.0,9923.115,46174.73684210526,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,19.0,73110.0,19.0,16398.015,73110.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
85,Install SW Pits & Chambers,19.0,each,73110.0,3847.8947368421054,19.0,16398.015,863.0526315789474,19.0,73110.0,19.0,16398.015,73110.0,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,0.0,0.0,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,0.0,0.0,0.0,71.81,0.0,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,1.0,17380.0,1.0,41911.81,17380.0,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,1.0,17380.0,1.0,41911.81,17380.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
86,SW Sub-Contract Works,1.0,item,17380.0,17380.0,1.0,41911.81,41912.0,1.0,17380.0,1.0,41911.81,17380.0,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,500.0,20262.07902488429,487.0,11174.725,19735.2649702373,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,500.0,20262.07902488429,487.0,11892.875000000002,19735.2649702373,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,500.0,20262.07902488429,523.0,14670.175000000005,21194.134660028965,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,1000.0,40524.15804976858,973.0,25627.0,39430.00578242482,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
