Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,2000.0,2205.714285714286,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,4000.0,4411.428571428572,2300.0,2803.89,2536.5714285714284,2014-06-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,6000.0,6617.142857142857,4500.0,5617.475,4962.857142857143,2014-07-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,6000.0,6617.142857142857,4500.0,5725.525000000001,4962.857142857143,2014-08-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,60000.0,66171.42857142858,6900.0,8833.574999999999,7609.714285714286,2014-09-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,8900.0,10563.594999999998,9815.428571428572,2014-10-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,9000.0,10847.274999999998,9925.714285714286,2014-11-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,9000.0,10847.274999999998,9925.714285714286,2014-12-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,9000.0,10847.274999999998,9925.714285714286,2015-01-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,9000.0,10847.274999999998,9925.714285714286,2015-02-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,9000.0,10847.274999999998,9925.714285714286,2015-03-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,9000.0,10847.274999999998,9925.714285714286,2015-04-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,9000.0,10847.274999999998,9925.714285714286,2015-05-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,0.0,0.0,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,0.0,0.0,0.0,236.20999999999998,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,0.0,236.20999999999998,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,450.0,8828.554999999998,1738.848167539267,2014-08-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,750.0,9390.994999999997,2898.080279232112,2014-09-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,850.0,10544.734999999997,3284.490983129727,2014-10-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,850.0,10873.894999999997,3284.490983129727,2014-11-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,955.0,12355.114999999996,3690.222222222222,2014-12-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,955.0,12355.114999999996,3690.222222222222,2015-01-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,955.0,12355.114999999996,3690.222222222222,2015-02-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,955.0,12355.114999999996,3690.222222222222,2015-03-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,955.0,12355.114999999996,3690.222222222222,2015-04-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,955.0,12355.114999999996,3690.222222222222,2015-05-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,0.0,0.0,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,0.0,0.0,0.0,550.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,0.0,550.0,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,0.0,1126.075,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,1753.0,22163.392499999998,9049.191457886775,2014-09-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,1753.0,23084.962499999998,9049.191457886775,2014-10-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,1753.0,23084.962499999998,9049.191457886775,2014-11-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,1753.0,23084.962499999998,9049.191457886775,2014-12-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,1753.0,23084.962499999998,9049.191457886775,2015-01-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,1753.0,23084.962499999998,9049.191457886775,2015-02-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,1753.0,23084.962499999998,9049.191457886775,2015-03-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,1753.0,23084.962499999998,9049.191457886775,2015-04-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
62,Place & Compact Gravel,842.4,tonne,9049.191457886775,5.162117203586295,1753.0,23084.962499999998,13.168832002281802,842.4,9049.191457886775,1753.0,23084.962499999998,9049.191457886775,2015-05-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,0.0,0.0,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,0.0,0.0,0.0,120.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,0.0,120.0,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,0.0,1685.6699999999998,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,2100.0,14302.925000000003,5189.42867007155,2014-09-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3000.0,19887.19500000001,7413.469528673643,2014-10-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3200.0,21032.97000000001,7907.70083058522,2014-11-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3294.0,21526.71000000001,8139.98954248366,2014-12-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3294.0,21526.71000000001,8139.98954248366,2015-01-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3294.0,21526.71000000001,8139.98954248366,2015-02-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3294.0,21526.71000000001,8139.98954248366,2015-03-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3294.0,21526.71000000001,8139.98954248366,2015-04-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3294.0,21526.71000000001,8139.98954248366,2015-05-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,0.0,0.0,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,0.0,0.0,0.0,0.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,0.0,0.0,0.0,0.0,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,0.0,0.0,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,0.0,0.0,0.0,2014-09-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,955.0,6539.3899999999985,17548.125,2014-10-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,955.0,6539.3899999999985,17548.125,2014-11-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,955.0,6539.3899999999985,17548.125,2014-12-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,955.0,6539.3899999999985,17548.125,2015-01-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,955.0,6539.3899999999985,17548.125,2015-02-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,955.0,6539.3899999999985,17548.125,2015-03-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,955.0,6539.3899999999985,17548.125,2015-04-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.3899999999985,6.847528795811517,955.0,17548.125,955.0,6539.3899999999985,17548.125,2015-05-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,0.0,0.0,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,0.0,0.0,0.0,0.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,0.0,0.0,0.0,0.0,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,0.0,0.0,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,0.0,0.0,0.0,2014-09-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34298.939999999995,39160.0,2014-10-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34465.659999999996,39160.0,2014-11-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34465.659999999996,39160.0,2014-12-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34904.45999999999,39160.0,2015-01-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34904.45999999999,39160.0,2015-02-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34904.45999999999,39160.0,2015-03-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34904.45999999999,39160.0,2015-04-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34904.45999999999,39160.0,2015-05-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,0.0,0.0,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,0.0,0.0,0.0,0.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,0.0,78.11,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,0.0,78.11,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14132.814,16834.0,2014-09-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14255.699,16834.0,2014-10-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14450.204000000002,16834.0,2014-11-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14450.204000000002,16834.0,2014-12-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14639.324,16834.0,2015-01-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14639.324,16834.0,2015-02-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14639.324,16834.0,2015-03-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14639.324,16834.0,2015-04-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14639.324,16834.0,2015-05-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,0.0,0.0,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,0.0,0.0,0.0,0.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2014-07-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2014-08-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2014-09-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2014-10-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2014-11-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2014-12-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2015-01-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2015-02-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2015-03-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2015-04-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2015-05-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01
73,Form & Place Footpath,466.1,sqm  ,24991.501999999997,44.94066175148354,556.1,38225.27750000001,68.73813612659595,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01
73,Form & Place Footpath,466.1,sqm  ,24991.501999999997,44.94066175148354,556.1,38225.27750000001,68.73813612659595,0.0,0.0,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01
73,Form & Place Footpath,466.1,sqm  ,24991.501999999997,44.94066175148354,556.1,38225.27750000001,68.73813612659595,0.0,0.0,0.0,0.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01
73,Form & Place Footpath,466.1,sqm  ,24991.501999999997,44.94066175148354,556.1,38225.27750000001,68.73813612659595,0.0,0.0,0.0,0.0,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01
